paradigm,method,dataset_or_workload,sample_or_seed,repeat,input_or_prompt_tokens,generated_or_watermarked_tokens,extraction_reference_tokens,baseline_generated_tokens,input_internal_tokens,watermarked_internal_tokens,input_model_tokens,watermarked_model_tokens,input_truncated,watermarked_truncated,input_sha256,output_sha256,baseline_output_sha256,tokenizer_identifier,pair_order
semantic-preserving,SrcMarker,csn_js,test#2498,0,176,157,157,,178,177,178,177,False,False,7515fb031f5a89c803bd670390167914404d0697c25cb2299acc6295776b6f8e,d0d6b2bae9a7e16831370f91623a29196294e68d723564c499883be75edf8741,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2499,0,117,105,105,,99,99,99,99,False,False,dc856cb8a55f170049d907bc0bdf81e85023c3faf13a8c97ed0e42a22cd87f12,b3cf83505e44f1f1ae876c16656c87d48ec36e4c91ab70cd481ab06f1cc7cf8a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2500,0,63,75,75,,73,90,73,90,False,False,1caa8bd428f2105dd0317769303c763f7c4cfb80255825cabe32ae5a6b8aed9c,0403f152bf2d04307e7ec7a24a02a39dc356eac44eb351db2e76acaaf8f31674,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2501,0,94,82,82,,100,101,100,101,False,False,60b9f875052f6761a4f68249968f4d44705fbe443a6388f954c5a4ea4fbb77ac,bd21346b14e21d8d9578926b33ba41c1e09e2f71a8b8eb678a764c65e79b595c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2502,0,93,85,85,,100,102,100,102,False,False,69cfa642f1ed0c8eae83a6b483475b657c7682c1607645465d0252e9a72d9c44,c2b03fdf338aa1e92411f27728153bf7a8c832133c7438662fce08407512d5b4,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2503,0,41,43,43,,43,44,43,44,False,False,ee816d1951be9d6e104b9b08ab338d695b9388b70475ce60933aa99ad4bb7fd6,796c1e09dcc854244f7a8e0b794fae9ea02bbfec64765bcb29717f3446e5f0b8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2504,0,33,37,37,,34,38,34,38,False,False,ed30e52f0644b51a1f2b08064c9d22a3988b5ba4401c0e8e6c112e7bb7b5e217,8a14e20d6b65b34c41204c97d5815aa7499b3086a4f9c1c673673a20ac874ae4,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2505,0,57,51,51,,69,57,69,57,False,False,1888192209d88a5caf7b39dfd6ec80cc9362672659f76ce8222551e4b143f791,fd6da94de7ad50d2454fb3584edc6e0bbd9aa3b407cee17560ebc8264f44d1c7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2506,0,62,64,64,,70,81,70,81,False,False,2b8a917631fa1963c839c2bd133ac8b3be1637d0cc978db060c07abde18a1767,9d63a01a7cffb43b7a20a4aaa553208d01554d79e41c9edd0a97978168912634,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2507,0,48,51,51,,56,61,56,61,False,False,a9bd4f6ccf6ce8c70685a3ba164dddfd0f1fef8c9cfac5b8adb5d9faef9286c6,a92b7bd3c9db64682091edda774e885d40f8eae0b77eb9f0eeeb69b02bce1c01,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2508,0,61,60,60,,76,77,76,77,False,False,5be1e34f94a03005069dc803ea53ac572432e9443b804f327c8d677b439f2a3f,045dcd2171bb2c307709e86a5f4ab7b9ac767ce58774e4acb37ad8fac47e34f8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2509,0,137,141,141,,159,176,159,176,False,False,587f43da444fca5dc76049d505f7b8c2d1c90bc3efa4ac4896337be366132049,e94ba55e2849aacaf322dadf98951fb0c273d3ee3eaad0a23c021522df297cee,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2510,0,204,207,207,,247,295,247,295,False,False,78e5b44db75c069570926d9dc32c3b3e70ea89219d8b03180deebfddf2cb1337,4453f3b3cee78e5f49c235454a78bb033af0206f017df906a06be64de7ceee4a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2511,0,43,49,49,,45,60,45,60,False,False,e4a0eb040c1f85695163fa08ff58bc9c38b9ad5e00c2bdeb4af98e6ddc99544b,b8c2cacf142f66d256fbc98cec3cba444940256a6095fa7cb5efe2c88871d20e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2512,0,307,295,295,,288,355,288,355,False,False,216fdd32a4d994c95392582be789660a1558f65fb27c2c396eb8e4a18e97a222,bd86ac40bf90d92358e38c6ea889c357149c890194b364ca9f8f165af974a1e1,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2513,0,86,75,75,,79,95,79,95,False,False,7598338fb168ca97ce42ef50abf0c0eca27543e4e27eb397d3ae36299efeed75,d6e6d634a5fe884e3d0116b45c5e41e8be0d261387b33960f55138c848cd16d3,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2514,0,197,204,204,,186,237,186,237,False,False,5800338bcf96074504f5204b3893c0647142976dfe0cb4fb3119f3739254456a,b0b966421c6ff6bf4686ed5169b8294b8ee456baad175714fb92613b97094715,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2515,0,53,62,62,,53,64,53,64,False,False,046f32efe3e871adc876d5a82475450ae348bb4e60b547820b1bb95621904f87,9f06419ee3d4d2e30af1d1c6322e7e0e7763608de139abee8c899d07dad43c53,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2516,0,48,44,44,,50,52,50,52,False,False,a4233c316b0b5c5ceaa102075d58059c6cd4f7da2fefd519e5210f518a190bb6,383fe4b2732f6ce9564abfd25e2e36fe77edea35c045af4189fbd099ae30f639,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2517,0,145,176,176,,143,192,143,192,False,False,7246922726b4992c9b555baec6b3985b7e04f8fe2320fbb8d113816153b3b15b,f8c75964933e37287097ef5bb4a694c3b4aa0cb26f43babad16144483951ccf9,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2518,0,94,91,91,,91,97,91,97,False,False,dfe2e9a05c58153fc345081361b6c19ccc555b9a01a72276e91ca539f10f4e8e,500f6f8b88312c7b8b7ea6478850b7cafd19fb07079d56408619b537e6207748,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2519,0,64,60,60,,72,78,72,78,False,False,9a8a1f225bd099d1255e8b668d7c0e9ddfa6e724c0ad52dcdcc6b599cdd3640d,d054f3ee85e4904cf59578cd778a8053de476b5f1c6ba51d9de30c8f61097d32,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2520,0,181,202,202,,210,265,210,265,False,False,ba4a92e4c72d4b673be9fe2e20ab0f919b2ec5455bb09c11518b04d124c1fcd7,f54b08dac08a30396935f326f5de169e163e6a1e64c1e25739467886997ada6c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2521,0,118,145,145,,154,168,154,168,False,False,098013f4e4f6507e0719e47284185161c455d45db6092f6d19c2b80284574b5a,8413f6616816e59a98bf06a260e364effb7df45d01885694ddcd6ee7b271fa53,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2522,0,53,58,58,,74,74,74,74,False,False,0a6119e68e27c181bc3532f00081ea7f2238e618768e98e2dd4efea6e7446ea8,621baa9ad69c03322c56717994e37ac98a6863989f61b27cbb1d7b7d12c55df6,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2523,0,65,71,71,,75,83,75,83,False,False,83e35ddcf7831efd01e49aba819a6c93757b1544c08973dfd0e04e79012109cd,b46ce9c3c843eb6c35aedde0eb13b27c1d1abaacd006b3b26156933c1529e93e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2524,0,363,412,412,,403,510,403,510,False,False,9918546e25490ef3bb7ed1d7fc6b26c955b8128d1d9afef09c43e26bb63e26c9,03c40bf8292b64ac067c4281778d4d39e10d78b0384a80ec147081c9867baca2,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2525,0,55,58,58,,57,69,57,69,False,False,8e258c54f25c77cb5e885f2508220ba52fefb51243e0eb0a41d28614ad02b4e4,60ce78f3f54ce5745772dbd1ffbe7975331d82ec9a56e66f348688aa9ce23a5f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2526,0,66,65,65,,68,72,68,72,False,False,7a5fd396e9699918b334fc2299bf98fcbd745542babb8cec57c179519b8ec026,66377ee5ee1931c4e282be16980a7f6297e516a169607eeca0bb1026e60c7d09,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2527,0,48,63,63,,57,75,57,75,False,False,e43854e19abed7dd71e9d390af24fc2146bd271ebd2bdffd700807d5d3cb3c5a,8c55c7b2eedab27337f88eda6c2f02cd0df645aff5e2305848e08ce382e6a2a8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2528,0,32,36,36,,37,41,37,41,False,False,7a3d1ad64d3a0df2e05034843e9a861eacdf60c9c07a5fc611497bc33514e203,3a0765819bba2b133ae69110274110105165228d198f9ffdfdb6ba6dbb118495,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2529,0,29,32,32,,34,40,34,40,False,False,126ad5ef3d7dd3abd37fa8bc799b34fb3b17333eb867b0052362788d013d816e,17f13c220ae45c2c3d42a64794389031999d030750b20190977024d4501cee7b,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2530,0,218,197,197,,217,222,217,222,False,False,6068481235aab6654ec96fbdcd8ab9be871f3df20cfea1ab8f13c4c0c77c4e7f,5532aeb30d44a2b5b5bb2ebd6c005ffe1cde65c7f4266f18239f54577999487e,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2531,0,77,79,79,,61,73,61,73,False,False,fb9e19be2749156c7c6b3dc68a15eb8368ea56c612538b590aadcc709a368054,803f29b70d1042b5590b3cd18b7024c89f3fe1995a3e65f1b3d7c4c00b3d55d9,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2532,0,91,100,100,,89,108,89,108,False,False,026ea0eab0dd54b4d03f709671f7bbe744cece8ac4f37f8f3a5d3d4b54c573bc,76af5dc084fd5ad429b1335320c6896827409dfd2e9e0ecb90c4df5775817554,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2533,0,58,58,58,,67,73,67,73,False,False,dbd3857244ab4a21649a8a01c10eb93883619246910e1c5618831407747a7b97,dad417910dd138b4d24f9002b37c3951127fb6c6030ee6b5ac6297978f84df4d,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2534,0,46,39,39,,52,52,52,52,False,False,66ab97f4e01e826a6ac27b6c715654f89afb79ee086b98088cc8d46ba14a5b71,1f2276bca475bcb77633fafeddfbb38d91aa659201e741b492eb598f5da15a99,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2535,0,52,68,68,,59,83,59,83,False,False,d240d1c2a45daed14b40bc114126bbc343d0dc9a6c00a4e5696b5696682d8e81,4200bfd68257a235db013df089bb0b04a5d37cd97db6e0e86697507dfd03be79,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2536,0,60,79,79,,70,100,70,100,False,False,6c963a1e33d6b7233b4b040a17ac299e89bcd053625a509bacf6b94812113965,eb27cb38937581d5704258a4b0908d24931234089beb5dfe1bdc5b9fdc83f811,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2537,0,263,275,275,,181,197,181,197,False,False,65cb389d59520ece2cbdcdfe5847ff381eabee96e1e00df355be4cc4210df750,1e34ed1b3bb822b2af9cfcb6dbe54c0afd83aded602d16ce4421b9ad639e4fcb,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2538,0,48,59,59,,69,91,69,91,False,False,bcb4da112cacb41fde1e478cd9de3fad458a18ca82cfe215b627620913a1e6fc,94898d166ed5f2f554de35e1bd038ab02797ca08ad46a048601709f09f9fbac2,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2539,0,70,84,84,,78,110,78,110,False,False,0aacc6e30ada1994f6681aa383d79a5eafa415ee5834befec42e1735b36916ba,f91987b32bbceb059457d3a2b81d5e01698318a6d782e0fc07ca604dbb1cdb68,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2540,0,297,295,295,,347,392,347,392,False,False,29349301e11ea229b80eaf606045236b7e53045a4d97115a59c14f602b64df64,e100f922bf440c0364dcab65f00833edf0d220a9750ca6dc453534827a093b8c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2541,0,125,127,127,,143,169,143,169,False,False,285e83d3970a23584bd6fa87f423c96e397789664a1f3c350adc822410cc5605,69d28b51c0a7be8429912cd88a48a8c85074a6bb86d1979165eaab38365cc104,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2542,0,191,199,199,,214,244,214,244,False,False,162d40c0b31a986f46c39f682af015f84af2adfae25c4056893807a873a0ff11,6be198644d2c0eece402409ed1dc307fdafc27a563071d78b1cfab018d188f25,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2543,0,88,103,103,,95,129,95,129,False,False,c03b4445a5cc925218248ae7a0b206b574087ed2744e1ba16762b97aaa3fe2fc,d6a75eaa6a8418521a8fbe947c67cfae54a809cffa371f5d8c0acd7d2a68ae36,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2544,0,132,152,152,,127,179,127,179,False,False,e545ee192fd4d3a5370a26c5b1fa8daf68efb3b510e1654e6af346b1a9915850,7b93c20e05ffa958d5c120f1a461ef8cbf3a6f89f223a308bc2801dbb49ce529,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2545,0,122,129,129,,105,135,105,135,False,False,469786c9591197dbffce37c183f62ef1ef8f3c5fef5f246b7af6de0026337113,02be7b67c6f96130c11b0fb1a4597cd75aa5b5c23303343018fdcf3252894fed,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2546,0,128,134,134,,141,181,141,181,False,False,0df564d5058416aed5798095541dec7cf80c633f6a10b1e576be4573fbaaf46d,a35ed89d14adee44a0a03140e08d6294c4368d6cf99e6001c7ef8b34d607f3f4,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2547,0,47,49,49,,44,49,44,49,False,False,a5743bfcc075fa196d13ffb3c39308a7a50c7ea37640d71cf835827e0bd76317,e0fb31888583f3a9762552de069dd3134d12c1d8f7b6ea98b159afa5ca26e6aa,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2548,0,119,121,121,,126,143,126,143,False,False,53cfbd1939ca2b3a2a479cfdf1de71b3cada93144d467988ef33e92899e6e1d3,f30b6c4555424eb3783d88a1cfa9604573543a3baa6ccdc0b7d7ea3fb75d8123,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2549,0,158,161,161,,162,183,162,183,False,False,4823242800e21a38cc6ff2d4906a965146c778158fa268948405cf33ba8ed77a,b685df24277ac99512f1701f7ef25c378d013b7222c32214c7a07484ba401e54,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2550,0,233,206,206,,207,240,207,240,False,False,35a556482a17d05b2683fe7c7b6ad59ff022c767a7a4a4b7205eacec48cbd566,f2dd8766dfd32437abe99b8a84a2573635cdd8dd40e63719d2dd2e715ba70d26,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2551,0,66,77,77,,75,99,75,99,False,False,8ba4fdc11610338ac8f08d8368ff7c24a66cf9bf063f1f6929a355e5c51f0992,1c7645519d1ae0c9aa7a8107708d0d0647a698ab55f205bb9ed1893a77d4091f,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2552,0,30,36,36,,37,54,37,54,False,False,ee23749b4f4e360c8eafe5a92cb16df6b45515006a6aa27c1dbccdb4ae80a904,cb7201f0adc27f1b8af931bbda1e62cabd7c47f7e3634532cc7833834e5770fe,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2553,0,41,43,43,,43,52,43,52,False,False,588a1f799398c4112abaf02162181e989cd94127f1368072e0c92281ae5f56a8,664d6b7349f46ca55f07e6a070fbc0c11c2c06f2f2f00216717b08bf2934cd77,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2554,0,43,38,38,,40,46,40,46,False,False,93c7c58e1ea6a734153bbbdc3c922283b0cdf69fc2384bf644988f23b4d04d1e,59faec21febb09c1292a408f9fcec04bd9d87c6cde1cdb175bc3191f4fb2ecc2,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2555,0,69,62,62,,70,73,70,73,False,False,ce5a0139723f6ea588f64e31b7176e7cd4578f18b25d73cd8aa99588f1e8af65,0af7412227c7246e56ea43f05a5de9fba627606c9da078b5c1d4424d1c227a27,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2556,0,226,225,225,,212,274,212,274,False,False,047e8812dfabd9e3fcfe3512a76694afb420df68db3662332a82897e4d19eeb0,cc341f28366097d373c06254a23e1ce50e65f947e9104ca2a2b4d3825fd02e95,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2557,0,144,139,139,,157,161,157,161,False,False,ecd2cffc36cd6d249ad85b6894410a72e3c07ee2e3af82c84951d59f25a79974,f93498665a7aa291770e0aca7e92cd5f1c983642d46252ca5d6322550e2ae834,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2558,0,78,74,74,,67,73,67,73,False,False,f09f3bed8a5cefa69411c3fef6950befaa1651c7c9fa11087a37ede320bd9baa,cf7af3acba4582824d06bf46d9d62d3257c757115233dfcd48b1ca595cfc8fe4,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2559,0,247,213,213,,229,251,229,251,False,False,6ce80145bb6016202ef7e76d1e3f53124e9dd1e0987936087c99c8d1a54b5555,95ea8acda9ceec6e8db9d96cd6ff25655b2b50b20835287b479ba2b77b3ab9ef,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2560,0,46,41,41,,52,56,52,56,False,False,f2006947867fbc20f22e960fae5e9d38f85e93a4905de6ffc47cb50309e462fd,c0f84df6d09ed6bc2f814a484da100ee62d546b734cce613b293df9bc1d75e7d,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2561,0,95,94,94,,105,115,105,115,False,False,51e22f2861dac22610b19e71cdcb5b76f86d6b53ca74287830a0e6a0f8001c56,9c252fa98505f52507ea1f6645b10227cf5359a0860f2ff604aa85ca52bb8f14,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2562,0,68,65,65,,69,81,69,81,False,False,b696ecc7a8a45385af39d907f85dfdadfd8b92e35faafbc0b4512b92888c4a5c,79a74d6388d14b2cbe547f2843d5c467e12cf39b17be31ea448568cbc83c4e73,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2563,0,55,49,49,,56,54,56,54,False,False,7f28a258528b270df481b273ce1c6b38d84617e4e4de2370a625d45f6c65f435,cd8360448aa8e30517eb5f34a7121c4e0abc8a85c88902986fb29e61faf00e00,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2564,0,237,259,259,,235,287,235,287,False,False,fec410f3d81c303259c9fce6e1b51823b8797dca138ee0f31ea810da2f738984,ef001403a0f62adbd9e0538ed700f3bd73829311e6608acc8348d5e395d58ae7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2565,0,81,92,92,,74,99,74,99,False,False,a24dcb95571330e22fdd5ad57cb988038b6f495a7a35579ef11ae6a99c8610cf,01c17a5b54796be8ff101d45076e3fef18cedc2e2594bfeb8ce40be79f931538,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2566,0,42,44,44,,46,57,46,57,False,False,45a790594e28f4d7c57cf9aed2b4cfe1d39f8568aa61aa3b39e37d65399162fc,8de2c754cb1e4d3f386fbc8c0d080be2404c1162a937c5592c75880a5fad54a7,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2567,0,74,75,75,,78,101,78,101,False,False,7644ea3e91aa29ca65d2b5bf5b45cb098b3897c12989f3e0b06d3e046e39226e,51d89c3213c1832de060d00ad3c05f7a5c2486c225217bf8a444b6fce2b716f8,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2568,0,130,130,130,,135,152,135,152,False,False,a89ade1a79aa8e918bc4b9c1c75899c4a6a697ff58ef04b9676198d166a55f98,4062af612218cf121bab184d1cf49a7c5b4301a99b7b3878d16030e5ba20d7a5,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2569,0,101,119,119,,123,151,123,151,False,False,88b616865e4bd5e19c5fbd02f80b4f2f43e65f6f8cb61469a513ed7d7a7c8494,345fba89625b8310968f1d16871ad702e3a3553b42c5737a31cb6e3fbe87c65a,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2570,0,47,50,50,,42,56,42,56,False,False,44803fcdcccb49f75a7c6af9843c744375cdbd050c6cfbd81dcf6f8c9e500369,355c937f6cba035c7980d8d356336314bd31ad3e6b1bcbfe8771e4ee48739e28,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2571,0,235,273,273,,252,301,252,301,False,False,50eade758f792ce0ea1e239e345d6ca568c38449895fe4c229ac174b60ce7a9e,0b5743a471457be3224856de2965cade54b094cb0b852f2a4161a30f3dfe94c1,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2572,0,31,34,34,,33,33,33,33,False,False,4a58bb1fc39ec88ffdae2b5fb393c507398109cdabbf917971a91c39f34af28e,3af469a35d5b72823c76458b003e678cb30cb60ea5c98f86d5c49c7919044499,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2573,0,40,36,36,,41,43,41,43,False,False,f04289f76a40ad9ae76747e13401fb68e1269c278e3c216b7655925e78a6ed26,5c52505fb8bf6497f9734b1a355ff1a52ff405ee70cedeb92cb0a655384aeab0,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2574,0,60,54,54,,57,57,57,57,False,False,eadee8315a3957ed5aabe65be9513633463312ba916be7dbd77d5e1af715d708,a683964cc43c8f8fbd53f591d5356498e4fe4802ae7a693362ee74ef96ef3170,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2575,0,84,88,88,,92,102,92,102,False,False,f62f1b3841d65960d0ba55cd7941578f3efd8ba5b648fc2146db41da8b499ac8,f92d1634934bd15c06ab40e088362060c00f10520e593f82af18fe4d26005628,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2576,0,72,81,81,,75,99,75,99,False,False,fa67b61d94fc60796ae479b4c34949d565a6bf30b96cc092c37629a2ab33c971,4ab02e98adada1bb46cdc719a7c9952d5906f9b45103621092f84a7bf918507c,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2577,0,151,188,188,,184,253,184,253,False,False,13a5f508526f90e2093618566c15c202a04e08110a284159741e0fb03b53c2f2,17673a1f7febfbfb47780a3befe53406bc0fdf59d87a233acebe3ab62b47fee4,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2578,0,185,183,183,,196,210,196,210,False,False,5dab0e4614c759ca3c360e6930de4c25af3789f786035887daf276c133227f88,2a6743909c4aaffc73966dd7c61a6b0f37fa8439ad8bbb1eb798e88ed67efbf3,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2579,0,97,87,87,,100,127,100,127,False,False,61d9fafbff7b8e731d193833890165b4549b3a4a4b7bfd826849c853134ef569,279e7fcd2bb674feae243adf23cb3280c9d1cbcd0793e7660aa23000860da1c6,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2580,0,42,42,42,,41,41,41,41,False,False,ae28c0c6d712f571a6f9a72d9a8aadd9c47c1fc1a7627dcd72713d365b6d9676,2445daa0ef84993d0307037a4c43562019f1caefe29095e90672bd63ced9cb21,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2581,0,495,456,456,,519,539,512,512,True,True,750bf8d5615517021a9507eab1bd72781c800f86ca3b3e54b8f09d5c23961394,ffa000a61e66358ef27f5b50c50c88c9af787ffc783755535861ad4f778b1402,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2582,0,53,57,57,,50,66,50,66,False,False,34d30ed802bb7cee14e48173107d0feee33a9c26b96dbbef63e39f1bd46cf431,db8201e9c09bac9250a29a51c878646bc932cff1d894721bc3cbaaa629f9a108,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
semantic-preserving,SrcMarker,csn_js,test#2583,0,47,53,53,,49,57,49,57,False,False,06f6931e0c00ff1a21fa9225740c0a4d0354e80dbd4f760bc3ed45d44ecf851a,b449abb04f858504fa10c7059bd528c08c037a84d858b21e3450ab2c9ed36727,,Qwen/Qwen3-Coder-30B-A3B-Instruct,
