paradigm,method,dataset_or_workload,sample_or_seed,repeat,embedding_seconds,baseline_generation_seconds,watermarked_generation_seconds,paired_generation_delta_seconds,extraction_seconds,embedding_reference_tokens,extraction_reference_tokens,embedding_ms_per_1k_tokens,baseline_generation_ms_per_1k_tokens,watermarked_generation_ms_per_1k_tokens,paired_generation_delta_ms_per_1k_tokens,extraction_ms_per_1k_tokens
semantic-preserving,SrcMarker,csn_js,test#2218,0,0.005563477054,,,,0.003345846198,55,56,101.154128259,,,,59.747253545
semantic-preserving,SrcMarker,csn_js,test#2219,0,0.004642499611,,,,0.002682978287,26,31,178.557677338,,,,86.547686688
semantic-preserving,SrcMarker,csn_js,test#2220,0,0.014714973979,,,,0.010459617712,144,169,102.187319297,,,,61.891229063
semantic-preserving,SrcMarker,csn_js,test#2221,0,0.004155834205,,,,0.002073437907,27,32,153.919785387,,,,64.794934588
semantic-preserving,SrcMarker,csn_js,test#2222,0,0.013053529896,,,,0.007192482240,157,145,83.143502521,,,,49.603325797
semantic-preserving,SrcMarker,csn_js,test#2223,0,0.010344724171,,,,0.006598243490,102,116,101.418864420,,,,56.881409395
semantic-preserving,SrcMarker,csn_js,test#2224,0,0.005010834895,,,,0.002868458629,43,43,116.531044071,,,,66.708340201
semantic-preserving,SrcMarker,csn_js,test#2225,0,0.005413018167,,,,0.003261711448,38,50,142.447846500,,,,65.234228969
semantic-preserving,SrcMarker,csn_js,test#2226,0,0.018390710466,,,,0.010759052821,235,215,78.258342407,,,,50.042106142
semantic-preserving,SrcMarker,csn_js,test#2227,0,0.012892819010,,,,0.008474961855,171,164,75.396602396,,,,51.676596674
semantic-preserving,SrcMarker,csn_js,test#2228,0,0.007844849490,,,,0.005020942539,107,98,73.316350370,,,,51.234107541
semantic-preserving,SrcMarker,csn_js,test#2229,0,0.015638648532,,,,0.009668061510,200,203,78.193242662,,,,47.625918767
semantic-preserving,SrcMarker,csn_js,test#2230,0,0.024087185971,,,,0.019416636787,309,338,77.952058160,,,,57.445670969
semantic-preserving,SrcMarker,csn_js,test#2231,0,0.012243214063,,,,0.008671876043,128,130,95.650109870,,,,66.706738793
semantic-preserving,SrcMarker,csn_js,test#2232,0,0.009104739875,,,,0.006381582469,100,109,91.047398746,,,,58.546628154
semantic-preserving,SrcMarker,csn_js,test#2233,0,0.010542170145,,,,0.006824069656,148,137,71.230879356,,,,49.810727419
semantic-preserving,SrcMarker,csn_js,test#2234,0,0.005917836912,,,,0.003775821067,41,48,144.337485658,,,,78.662938904
semantic-preserving,SrcMarker,csn_js,test#2235,0,0.012721309438,,,,0.007481023669,165,158,77.098845081,,,,47.348251071
semantic-preserving,SrcMarker,csn_js,test#2236,0,0.006409939378,,,,0.004501687363,61,67,105.080973418,,,,67.189363624
semantic-preserving,SrcMarker,csn_js,test#2237,0,0.005511598662,,,,0.002883579582,49,44,112.481605338,,,,65.535899590
semantic-preserving,SrcMarker,csn_js,test#2238,0,0.006203741767,,,,0.003658818081,63,61,98.472091532,,,,59.980624279
semantic-preserving,SrcMarker,csn_js,test#2239,0,0.005885950290,,,,0.003302804194,50,61,117.719005793,,,,54.144331056
semantic-preserving,SrcMarker,csn_js,test#2240,0,0.005880116485,,,,0.003066823818,74,63,79.461033582,,,,48.679743140
semantic-preserving,SrcMarker,csn_js,test#2241,0,0.005404647440,,,,0.003375699744,38,44,142.227564203,,,,76.720448719
semantic-preserving,SrcMarker,csn_js,test#2242,0,0.019430756569,,,,0.013382559642,248,252,78.349824875,,,,53.105395406
semantic-preserving,SrcMarker,csn_js,test#2243,0,0.005154320039,,,,0.003033476882,38,42,135.640001023,,,,72.225640040
semantic-preserving,SrcMarker,csn_js,test#2244,0,0.005560358986,,,,0.003863922320,48,53,115.840812214,,,,72.904194723
semantic-preserving,SrcMarker,csn_js,test#2245,0,0.005277585238,,,,0.002707639709,42,39,125.656791386,,,,69.426659208
semantic-preserving,SrcMarker,csn_js,test#2246,0,0.005471918732,,,,0.003166350536,42,42,130.283779332,,,,75.389298477
semantic-preserving,SrcMarker,csn_js,test#2247,0,0.008386927657,,,,0.004660919309,86,84,97.522414614,,,,55.487134627
semantic-preserving,SrcMarker,csn_js,test#2248,0,0.012199029326,,,,0.007264418527,138,142,88.398763235,,,,51.157876954
semantic-preserving,SrcMarker,csn_js,test#2249,0,0.005321723409,,,,0.002811103128,42,38,126.707700214,,,,73.976398103
semantic-preserving,SrcMarker,csn_js,test#2250,0,0.007532738149,,,,0.004090058617,58,61,129.874795675,,,,67.050141267
semantic-preserving,SrcMarker,csn_js,test#2251,0,0.005615819246,,,,0.003398177214,46,50,122.083027078,,,,67.963544279
semantic-preserving,SrcMarker,csn_js,test#2252,0,0.004743328318,,,,0.002869351767,42,44,112.936388524,,,,65.212540159
semantic-preserving,SrcMarker,csn_js,test#2253,0,0.005472410470,,,,0.003004173748,51,44,107.302166083,,,,68.276676095
semantic-preserving,SrcMarker,csn_js,test#2254,0,0.005136979744,,,,0.002773924731,39,39,131.717429329,,,,71.126275147
semantic-preserving,SrcMarker,csn_js,test#2255,0,0.019425519742,,,,0.012439629063,221,225,87.898279376,,,,55.287240280
semantic-preserving,SrcMarker,csn_js,test#2256,0,0.010959392413,,,,0.006299532019,108,104,101.475855681,,,,60.572423256
semantic-preserving,SrcMarker,csn_js,test#2257,0,0.006073048338,,,,0.003540587611,66,56,92.015883914,,,,63.224778777
semantic-preserving,SrcMarker,csn_js,test#2258,0,0.015635345131,,,,0.010130666196,180,177,86.863028506,,,,57.235402239
semantic-preserving,SrcMarker,csn_js,test#2259,0,0.006223842502,,,,0.004042580724,54,57,115.256342623,,,,70.922468838
semantic-preserving,SrcMarker,csn_js,test#2260,0,0.004192047752,,,,0.002371245995,35,34,119.772792927,,,,69.742529270
semantic-preserving,SrcMarker,csn_js,test#2261,0,0.008486244828,,,,0.004578894936,91,79,93.255437665,,,,57.960695387
semantic-preserving,SrcMarker,csn_js,test#2262,0,0.008509132080,,,,0.005837022327,89,104,95.608225616,,,,56.125214682
semantic-preserving,SrcMarker,csn_js,test#2263,0,0.006113417447,,,,0.003251539543,58,53,105.403749080,,,,61.349802703
semantic-preserving,SrcMarker,csn_js,test#2264,0,0.006987242028,,,,0.004538910463,68,77,102.753559237,,,,58.946889136
semantic-preserving,SrcMarker,csn_js,test#2265,0,0.013131077401,,,,0.007499131374,149,136,88.128036251,,,,55.140671868
semantic-preserving,SrcMarker,csn_js,test#2266,0,0.016283733770,,,,0.009570092894,214,204,76.092213880,,,,46.912220069
semantic-preserving,SrcMarker,csn_js,test#2267,0,0.005485326052,,,,0.003091449849,44,44,124.666501175,,,,70.260223848
semantic-preserving,SrcMarker,csn_js,test#2268,0,0.005553030409,,,,0.003517297097,42,52,132.215009736,,,,67.640328780
semantic-preserving,SrcMarker,csn_js,test#2269,0,0.004944914952,,,,0.003862637095,39,59,126.792691075,,,,65.468425342
semantic-preserving,SrcMarker,csn_js,test#2270,0,0.005861722864,,,,0.003808576614,38,56,154.255864848,,,,68.010296673
semantic-preserving,SrcMarker,csn_js,test#2271,0,0.006094912067,,,,0.003580189310,49,55,124.385960552,,,,65.094351091
semantic-preserving,SrcMarker,csn_js,test#2272,0,0.005013520829,,,,0.002705412917,42,40,119.369543557,,,,67.635322921
semantic-preserving,SrcMarker,csn_js,test#2273,0,0.005068857223,,,,0.002531527542,50,39,101.377144456,,,,64.910962605
semantic-preserving,SrcMarker,csn_js,test#2274,0,0.005329544656,,,,0.002965928055,42,41,126.893920380,,,,72.339708667
semantic-preserving,SrcMarker,csn_js,test#2275,0,0.005199515261,,,,0.002674617805,39,39,133.320904122,,,,68.579943707
semantic-preserving,SrcMarker,csn_js,test#2276,0,0.005299016833,,,,0.002982791513,41,43,129.244313007,,,,69.367244493
semantic-preserving,SrcMarker,csn_js,test#2277,0,0.007619827054,,,,0.004975949414,68,69,112.056280212,,,,72.115208900
semantic-preserving,SrcMarker,csn_js,test#2278,0,0.007478439249,,,,0.003829499707,60,54,124.640654152,,,,70.916661234
semantic-preserving,SrcMarker,csn_js,test#2279,0,0.006271719933,,,,0.003738722764,60,64,104.528665543,,,,58.417543187
semantic-preserving,SrcMarker,csn_js,test#2280,0,0.006982429884,,,,0.003929379396,55,67,126.953270625,,,,58.647453674
semantic-preserving,SrcMarker,csn_js,test#2281,0,0.005258459598,,,,0.003023880534,34,38,154.660576407,,,,79.575803523
semantic-preserving,SrcMarker,csn_js,test#2282,0,0.006316389889,,,,0.003472078592,48,50,131.591456011,,,,69.441571832
semantic-preserving,SrcMarker,csn_js,test#2283,0,0.009717144072,,,,0.005748789757,94,106,103.373873107,,,,54.233865637
semantic-preserving,SrcMarker,csn_js,test#2284,0,0.004184661433,,,,0.002315831371,23,27,181.941801439,,,,85.771532246
semantic-preserving,SrcMarker,csn_js,test#2285,0,0.007958267815,,,,0.004873816855,79,83,100.737567284,,,,58.720685003
semantic-preserving,SrcMarker,csn_js,test#2286,0,0.004861904308,,,,0.002998447977,35,43,138.911551663,,,,69.731348302
semantic-preserving,SrcMarker,csn_js,test#2287,0,0.011105298065,,,,0.007505344227,114,123,97.414895304,,,,61.019058756
semantic-preserving,SrcMarker,csn_js,test#2288,0,0.007182212546,,,,0.005586901680,57,80,126.003728885,,,,69.836270995
semantic-preserving,SrcMarker,csn_js,test#2289,0,0.008666080423,,,,0.004682203755,94,92,92.192344922,,,,50.893519074
semantic-preserving,SrcMarker,csn_js,test#2290,0,0.024205345660,,,,0.013588826172,256,249,94.552131486,,,,54.573599085
semantic-preserving,SrcMarker,csn_js,test#2291,0,0.018559616059,,,,0.010499362834,217,215,85.528184604,,,,48.834245739
semantic-preserving,SrcMarker,csn_js,test#2292,0,0.004755733535,,,,0.003070905805,32,40,148.616672959,,,,76.772645116
semantic-preserving,SrcMarker,csn_js,test#2293,0,0.004500958137,,,,0.002644225955,31,39,145.192197975,,,,67.800665513
semantic-preserving,SrcMarker,csn_js,test#2294,0,0.005565116182,,,,0.002923565917,36,39,154.586560610,,,,74.963228634
semantic-preserving,SrcMarker,csn_js,test#2295,0,0.007401877083,,,,0.004800027236,59,76,125.455543778,,,,63.158253110
semantic-preserving,SrcMarker,csn_js,test#2296,0,0.012561207637,,,,0.009939069860,139,172,90.368400268,,,,57.785289882
semantic-preserving,SrcMarker,csn_js,test#2297,0,0.008386037312,,,,0.006782495417,93,110,90.172444220,,,,61.659049243
semantic-preserving,SrcMarker,csn_js,test#2298,0,0.005492875353,,,,0.002956240438,45,49,122.063896722,,,,60.331437509
semantic-preserving,SrcMarker,csn_js,test#2299,0,0.007333364338,,,,0.003956175409,72,66,101.852282468,,,,59.942051655
semantic-preserving,SrcMarker,csn_js,test#2300,0,0.009377622046,,,,0.007184875198,86,112,109.042116809,,,,64.150671408
semantic-preserving,SrcMarker,csn_js,test#2301,0,0.007279975340,,,,0.003684706055,60,52,121.332922330,,,,70.859731820
semantic-preserving,SrcMarker,csn_js,test#2302,0,0.006119337864,,,,0.003093481995,58,52,105.505825245,,,,59.490038369
semantic-preserving,SrcMarker,csn_js,test#2303,0,0.015058797784,,,,0.010677387007,194,199,77.622668990,,,,53.655211088
semantic-preserving,SrcMarker,csn_js,test#2304,0,0.012894254178,,,,0.007238852791,151,129,85.392411774,,,,56.115137919
semantic-preserving,SrcMarker,csn_js,test#2305,0,0.005462383851,,,,0.003085963428,42,43,130.056758367,,,,71.766591349
semantic-preserving,SrcMarker,csn_js,test#2306,0,0.004820811562,,,,0.002834782004,41,47,117.580769811,,,,60.314510731
semantic-preserving,SrcMarker,csn_js,test#2307,0,0.004489114508,,,,0.002827010117,34,37,132.032779648,,,,76.405678851
semantic-preserving,SrcMarker,csn_js,test#2308,0,0.006214229390,,,,0.003755561076,58,60,107.141886035,,,,62.592684602
semantic-preserving,SrcMarker,csn_js,test#2309,0,0.004691624083,,,,0.002354664728,31,30,151.342712343,,,,78.488824268
semantic-preserving,SrcMarker,csn_js,test#2310,0,0.013195345178,,,,0.007459479384,150,143,87.968967855,,,,52.164191497
semantic-preserving,SrcMarker,csn_js,test#2311,0,0.015814767219,,,,0.009073239751,170,164,93.028042465,,,,55.324632629
semantic-preserving,SrcMarker,csn_js,test#2312,0,0.029582327232,,,,0.016654423438,361,339,81.945504797,,,,49.128092738
semantic-preserving,SrcMarker,csn_js,test#2313,0,0.008137186058,,,,0.005267673172,81,87,100.459087134,,,,60.547967495
semantic-preserving,SrcMarker,csn_js,test#2314,0,0.009791691788,,,,0.005571473390,97,94,100.945276160,,,,59.270993509
semantic-preserving,SrcMarker,csn_js,test#2315,0,0.010726080276,,,,0.006590038538,110,107,97.509820692,,,,61.589145215
semantic-preserving,SrcMarker,csn_js,test#2316,0,0.009498758242,,,,0.006200654432,95,106,99.986928858,,,,58.496739926
semantic-preserving,SrcMarker,csn_js,test#2317,0,0.014508784749,,,,0.008301475085,168,153,86.361813980,,,,54.258007094
semantic-preserving,SrcMarker,csn_js,test#2318,0,0.014174430631,,,,0.009458530694,160,171,88.590191444,,,,55.313044996
semantic-preserving,SrcMarker,csn_js,test#2319,0,0.008693323471,,,,0.005809922703,89,101,97.677791805,,,,57.523987155
semantic-preserving,SrcMarker,csn_js,test#2320,0,0.006042919122,,,,0.003302916884,53,50,114.017341919,,,,66.058337688
semantic-preserving,SrcMarker,csn_js,test#2321,0,0.008567746729,,,,0.004741292447,71,74,120.672489136,,,,64.071519552
semantic-preserving,SrcMarker,csn_js,test#2322,0,0.021114155650,,,,0.014610835351,235,266,89.847470852,,,,54.927952448
semantic-preserving,SrcMarker,csn_js,test#2323,0,0.007214328274,,,,0.003909748979,60,62,120.238804569,,,,63.060467402
semantic-preserving,SrcMarker,csn_js,test#2324,0,0.009534294717,,,,0.005987572484,97,111,98.291698114,,,,53.942094448
semantic-preserving,SrcMarker,csn_js,test#2325,0,0.030278840102,,,,0.016837744042,338,324,89.582367166,,,,51.968345809
semantic-preserving,SrcMarker,csn_js,test#2326,0,0.010761711746,,,,0.007715209387,128,133,84.075873019,,,,58.009093137
semantic-preserving,SrcMarker,csn_js,test#2327,0,0.007850521244,,,,0.004475196823,72,73,109.035017279,,,,61.304066075
semantic-preserving,SrcMarker,csn_js,test#2328,0,0.006764496677,,,,0.004584383219,62,74,109.104785107,,,,61.951124588
semantic-preserving,SrcMarker,csn_js,test#2329,0,0.011524953879,,,,0.006292527542,123,113,93.698812028,,,,55.686084438
semantic-preserving,SrcMarker,csn_js,test#2330,0,0.027978972532,,,,0.016367733479,359,346,77.935856635,,,,47.305588088
semantic-preserving,SrcMarker,csn_js,test#2331,0,0.013421632349,,,,0.009019657038,172,168,78.032746218,,,,53.688434751
semantic-preserving,SrcMarker,csn_js,test#2332,0,0.013635589741,,,,0.010384075344,174,193,78.365458283,,,,53.803499190
semantic-preserving,SrcMarker,csn_js,test#2333,0,0.014595127665,,,,0.008749582805,175,161,83.400729511,,,,54.345234812
semantic-preserving,SrcMarker,csn_js,test#2334,0,0.005593933165,,,,0.002982453443,47,43,119.019854576,,,,69.359382398
semantic-preserving,SrcMarker,csn_js,test#2335,0,0.025577606633,,,,0.017794701271,343,373,74.570281730,,,,47.706973916
semantic-preserving,SrcMarker,csn_js,test#2336,0,0.013921703212,,,,0.008836744353,154,165,90.400670208,,,,53.556026383
semantic-preserving,SrcMarker,csn_js,test#2337,0,0.005134852603,,,,0.002863261849,40,39,128.371315077,,,,73.416970479
semantic-preserving,SrcMarker,csn_js,test#2338,0,0.012792925350,,,,0.006879001856,125,109,102.343402803,,,,63.110108769
semantic-preserving,SrcMarker,csn_js,test#2339,0,0.010317060165,,,,0.006133885123,99,107,104.212728940,,,,57.326029185
semantic-preserving,SrcMarker,csn_js,test#2340,0,0.007481628098,,,,0.004455639981,68,65,110.023942612,,,,68.548307396
semantic-preserving,SrcMarker,csn_js,test#2341,0,0.011803735979,,,,0.006874794140,122,123,96.751934253,,,,55.892635288
semantic-preserving,SrcMarker,csn_js,test#2342,0,0.005543604493,,,,0.003391563892,39,42,142.143704952,,,,80.751521247
semantic-preserving,SrcMarker,csn_js,test#2343,0,0.006216782145,,,,0.002972609363,43,40,144.576328958,,,,74.315234087
semantic-preserving,SrcMarker,csn_js,test#2344,0,0.005819389597,,,,0.003322325647,42,49,138.556895157,,,,67.802564222
semantic-preserving,SrcMarker,csn_js,test#2345,0,0.005675853230,,,,0.002914701588,38,42,149.364558686,,,,69.397656868
semantic-preserving,SrcMarker,csn_js,test#2346,0,0.004839106463,,,,0.002687592991,33,37,146.639589785,,,,72.637648397
semantic-preserving,SrcMarker,csn_js,test#2347,0,0.007738902234,,,,0.004243873060,66,68,117.256094448,,,,62.409897937
semantic-preserving,SrcMarker,csn_js,test#2348,0,0.037520748563,,,,0.022020705976,437,498,85.859836529,,,,44.218285092
semantic-preserving,SrcMarker,csn_js,test#2349,0,0.016466163099,,,,0.010739764199,180,183,91.478683882,,,,58.687236058
semantic-preserving,SrcMarker,csn_js,test#2350,0,0.009461631067,,,,0.005868745968,88,100,107.518534853,,,,58.687459677
semantic-preserving,SrcMarker,csn_js,test#2351,0,0.023829463869,,,,0.014889002778,267,292,89.248928350,,,,50.989735540
semantic-preserving,SrcMarker,csn_js,test#2352,0,0.007913968526,,,,0.004144804552,76,72,104.131164814,,,,57.566729892
semantic-preserving,SrcMarker,csn_js,test#2353,0,0.005266326480,,,,0.003927089274,41,59,128.446987308,,,,66.560835151
semantic-preserving,SrcMarker,csn_js,test#2354,0,0.016570728272,,,,0.009958471172,203,199,81.629203311,,,,50.042568701
semantic-preserving,SrcMarker,csn_js,test#2355,0,0.017186185345,,,,0.011233141646,178,191,96.551603062,,,,58.812259926
semantic-preserving,SrcMarker,csn_js,test#2356,0,0.004704563878,,,,0.002417733893,33,31,142.562541772,,,,77.991415897
semantic-preserving,SrcMarker,csn_js,test#2357,0,0.013133419678,,,,0.008535738103,152,166,86.404076826,,,,51.420109055
semantic-preserving,SrcMarker,csn_js,test#2358,0,0.006125316024,,,,0.003611003049,47,57,130.325872847,,,,63.350930679
semantic-preserving,SrcMarker,csn_js,test#2359,0,0.009899045341,,,,0.006376553327,108,114,91.657827229,,,,55.934678306
semantic-preserving,SrcMarker,csn_js,test#2360,0,0.018274822272,,,,0.012052316219,248,241,73.688799485,,,,50.009610866
semantic-preserving,SrcMarker,csn_js,test#2361,0,0.007971215062,,,,0.004302082583,85,74,93.779000728,,,,58.136251126
semantic-preserving,SrcMarker,csn_js,test#2362,0,0.005513231270,,,,0.003391138278,45,51,122.516250445,,,,66.492907411
semantic-preserving,SrcMarker,csn_js,test#2363,0,0.014746269211,,,,0.009591775015,172,160,85.734123321,,,,59.948593844
semantic-preserving,SrcMarker,csn_js,test#2364,0,0.008409954607,,,,0.004987360910,78,77,107.819930865,,,,64.770920904
semantic-preserving,SrcMarker,csn_js,test#2365,0,0.027715747245,,,,0.018821245059,332,351,83.481166400,,,,53.621780796
semantic-preserving,SrcMarker,csn_js,test#2366,0,0.007161149755,,,,0.003654694185,65,60,110.171534694,,,,60.911569744
semantic-preserving,SrcMarker,csn_js,test#2367,0,0.007950899191,,,,0.004793041386,76,79,104.617094621,,,,60.671409946
semantic-preserving,SrcMarker,csn_js,test#2368,0,0.006842795759,,,,0.003598718904,53,54,129.109353952,,,,66.642942666
semantic-preserving,SrcMarker,csn_js,test#2369,0,0.006512535736,,,,0.003624873236,51,57,127.696779137,,,,63.594267295
semantic-preserving,SrcMarker,csn_js,test#2370,0,0.010037429631,,,,0.007380384952,119,125,84.348148158,,,,59.043079615
semantic-preserving,SrcMarker,csn_js,test#2371,0,0.011292168871,,,,0.007094542496,125,129,90.337350965,,,,54.996453457
semantic-preserving,SrcMarker,csn_js,test#2372,0,0.006071216427,,,,0.003897871822,52,61,116.754162054,,,,63.899538068
semantic-preserving,SrcMarker,csn_js,test#2373,0,0.007775522768,,,,0.004534209147,77,78,100.980815175,,,,58.130886501
semantic-preserving,SrcMarker,csn_js,test#2374,0,0.007018652745,,,,0.003932446241,75,63,93.582036595,,,,62.419781609
semantic-preserving,SrcMarker,csn_js,test#2375,0,0.005886855535,,,,0.003555286676,58,49,101.497509228,,,,72.556870932
semantic-preserving,SrcMarker,csn_js,test#2376,0,0.010657254606,,,,0.005772172473,111,110,96.011302761,,,,52.474295212
semantic-preserving,SrcMarker,csn_js,test#2377,0,0.009371764958,,,,0.004933133721,97,89,96.616133587,,,,55.428468779
semantic-preserving,SrcMarker,csn_js,test#2378,0,0.007250605151,,,,0.004704970866,62,78,116.945244372,,,,60.320139313
semantic-preserving,SrcMarker,csn_js,test#2379,0,0.010338050313,,,,0.007641828619,127,133,81.401970971,,,,57.457358037
semantic-preserving,SrcMarker,csn_js,test#2380,0,0.006285942160,,,,0.003438891843,43,45,146.184701386,,,,76.419818732
semantic-preserving,SrcMarker,csn_js,test#2381,0,0.009460715577,,,,0.005260773003,84,82,112.627566393,,,,64.155768331
semantic-preserving,SrcMarker,csn_js,test#2382,0,0.006136788055,,,,0.003702924587,52,56,118.015154910,,,,66.123653336
semantic-preserving,SrcMarker,csn_js,test#2383,0,0.008273773827,,,,0.004856507294,75,71,110.316984355,,,,68.401511181
semantic-preserving,SrcMarker,csn_js,test#2384,0,0.005004660226,,,,0.002565080300,33,32,151.656370497,,,,80.158759374
semantic-preserving,SrcMarker,csn_js,test#2385,0,0.009191035293,,,,0.005284600891,96,86,95.739950969,,,,61.448847572
semantic-preserving,SrcMarker,csn_js,test#2386,0,0.006083183922,,,,0.003869660199,55,56,110.603344034,,,,69.101074977
semantic-preserving,SrcMarker,csn_js,test#2387,0,0.011626975611,,,,0.007559048943,138,148,84.253446455,,,,51.074655022
semantic-preserving,SrcMarker,csn_js,test#2388,0,0.004448633641,,,,0.002394161187,31,32,143.504311000,,,,74.817537097
semantic-preserving,SrcMarker,csn_js,test#2389,0,0.007840480655,,,,0.004350302741,71,72,110.429305006,,,,60.420871402
semantic-preserving,SrcMarker,csn_js,test#2390,0,0.005781342275,,,,0.003366081044,43,52,134.449820359,,,,64.732327771
semantic-preserving,SrcMarker,csn_js,test#2391,0,0.005281110294,,,,0.002778367139,41,45,128.807568150,,,,61.741491987
semantic-preserving,SrcMarker,csn_js,test#2392,0,0.017405874096,,,,0.010599474423,185,192,94.085805924,,,,55.205595951
semantic-preserving,SrcMarker,csn_js,test#2393,0,0.005355075933,,,,0.003190678544,47,45,113.937785809,,,,70.903967652
semantic-preserving,SrcMarker,csn_js,test#2394,0,0.005685013719,,,,0.003400417045,44,51,129.204857248,,,,66.674844015
semantic-preserving,SrcMarker,csn_js,test#2395,0,0.009344724938,,,,0.006067567505,93,91,100.480913315,,,,66.676565988
semantic-preserving,SrcMarker,csn_js,test#2396,0,0.011411860585,,,,0.006646144204,156,150,73.152952469,,,,44.307628026
semantic-preserving,SrcMarker,csn_js,test#2397,0,0.005651432090,,,,0.002937559038,41,45,137.839807061,,,,65.279089742
semantic-preserving,SrcMarker,csn_js,test#2398,0,0.005932769738,,,,0.003683344461,58,52,102.289133416,,,,70.833547327
