watermark_method,project,language,seed_group,method_config,strength,log_category,category,classification_source,embedded,evaluation_log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,2.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_2.4/DTResults/out_20260620_112111/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,2.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_2.5/DTResults/out_20260620_112558/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,2.6,RE,RE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_2.6/DTResults/out_20260620_113027/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,2.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_2.7/DTResults/out_20260620_113515/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,2.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_2.8/DTResults/out_20260620_114010/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,2.9,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_2.9/DTResults/out_20260620_114516/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,3.0,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_3.0/DTResults/out_20260620_115019/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,3.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_3.1/DTResults/out_20260620_115451/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,3.2,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_3.2/DTResults/out_20260620_115924/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,3.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_3.4/DTResults/out_20260620_120843/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,3.6,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_3.6/DTResults/out_20260620_121754/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,3.7,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_3.7/DTResults/out_20260620_122239/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,4.0,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_4.0/DTResults/out_20260620_123700/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,4.3,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_4.3/DTResults/out_20260620_125121/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,4.6,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_4.6/DTResults/out_20260620_130532/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25,5.0,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.25/python_snake_game_5.0/DTResults/out_20260620_132506/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,0.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_0.1/DTResults/out_20260620_142940/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,0.2,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_0.2/DTResults/out_20260620_143510/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,0.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_0.3/DTResults/out_20260620_144049/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,0.4,RE,RE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_0.4/DTResults/out_20260620_144534/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,0.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_0.5/DTResults/out_20260620_145059/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,0.6,RE,RE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_0.6/DTResults/out_20260620_145504/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,0.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_0.7/DTResults/out_20260620_145929/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,0.8,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_0.8/DTResults/out_20260620_150455/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,0.9,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_0.9/DTResults/out_20260620_151010/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,1.0,RE,RE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_1.0/DTResults/out_20260620_151454/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,1.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_1.1/DTResults/out_20260620_151920/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,1.2,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_1.2/DTResults/out_20260620_152353/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,1.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_1.3/DTResults/out_20260620_152904/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,1.4,RE,RE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_1.4/DTResults/out_20260620_153435/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,1.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_1.5/DTResults/out_20260620_153844/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,1.6,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_1.6/DTResults/out_20260620_154245/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,1.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_1.7/DTResults/out_20260620_154808/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,1.8,RE,RE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_1.8/DTResults/out_20260620_155228/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,1.9,RE,TE,batch_summary_calibrated,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_1.9/DTResults/out_20260620_155844/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,2.0,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_2.0/DTResults/out_20260620_160606/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,2.1,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_2.1/DTResults/out_20260620_161136/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,2.2,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_2.2/DTResults/out_20260620_161632/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,2.4,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_2.4/DTResults/out_20260620_162635/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,2.5,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_2.5/DTResults/out_20260620_163211/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,2.6,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_2.6/DTResults/out_20260620_163742/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,2.7,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_2.7/DTResults/out_20260620_164338/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,2.9,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_2.9/DTResults/out_20260620_165456/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,3.0,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_3.0/DTResults/out_20260620_170014/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,3.2,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_3.2/DTResults/out_20260620_171123/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,3.5,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_3.5/DTResults/out_20260620_172847/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,3.6,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_3.6/DTResults/out_20260620_173452/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,3.7,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_3.7/DTResults/out_20260620_174021/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,3.9,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_3.9/DTResults/out_20260620_175049/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,4.0,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_4.0/DTResults/out_20260620_175613/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,4.1,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_4.1/DTResults/out_20260620_180141/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,4.2,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_4.2/DTResults/out_20260620_180900/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,4.3,TE,TE,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_4.3/DTResults/out_20260620_181433/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,4.6,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_4.6/DTResults/out_20260620_183012/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,4.8,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_4.8/DTResults/out_20260620_183937/evaluation.log
wllm,snake,python,,python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5,5.2,Pass,Pass,log_and_batch_summary,yes,snake/snake_python/results/python_snake_game_wllm_T=0.7_rngS=2012703279_gamma=0.5/python_snake_game_5.2/DTResults/out_20260620_185928/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,0.1,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_0.1/DTResults/out_20260530_142301/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,0.4,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_0.4/DTResults/out_20260530_143532/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,0.5,Pass,Pass,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_0.5/DTResults/out_20260530_144026/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,0.6,Pass,Pass,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_0.6/DTResults/out_20260530_144448/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,0.7,Pass,Pass,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_0.7/DTResults/out_20260530_144918/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,0.8,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_0.8/DTResults/out_20260530_145306/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,0.9,Pass,Pass,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_0.9/DTResults/out_20260530_145751/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,1.6,Pass,Pass,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_1.6/DTResults/out_20260530_152745/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,1.7,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_1.7/DTResults/out_20260530_153114/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,1.9,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_1.9/DTResults/out_20260530_153829/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,2.0,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_2.0/DTResults/out_20260530_154212/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,2.2,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_2.2/DTResults/out_20260530_155009/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,2.6,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_2.6/DTResults/out_20260530_160623/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,2.9,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_2.9/DTResults/out_20260530_161906/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1,3.9,Pass,Pass,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.1/tank_battle_game_3.9/DTResults/out_20260530_170341/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25,0.1,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25/tank_battle_game_0.1/DTResults/out_20260530_184710/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25,0.2,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25/tank_battle_game_0.2/DTResults/out_20260530_185134/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25,0.3,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25/tank_battle_game_0.3/DTResults/out_20260530_185558/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25,0.4,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25/tank_battle_game_0.4/DTResults/out_20260530_190028/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25,0.5,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25/tank_battle_game_0.5/DTResults/out_20260530_190436/evaluation.log
wllm,tank_battle,cpp,,tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25,0.7,BE,BE,log_and_batch_summary,yes,tank_battle/tank_battle_cpp/results/tank_battle_game_wllm_T=0.7_rngS=1297660533_gamma=0.25/tank_battle_game_0.7/DTResults/out_20260530_191225/evaluation.log
